time,altitude_true,velocity_true,acceleration_true,mass,pressure_true,accel_true_x,accel_true_y,accel_true_z,gyro_true_x,gyro_true_y,gyro_true_z,q_x,q_y,q_z,q_w
47.13942788557712,2566.3893296713413,-16.6769239407797,-6.16998577412069e-11,20.837721428571427,740.6208351820538,2.1749690950559026,3.484883921933253,-8.908489966734734,-0.003979224334421193,-0.006165177950196678,0.01583605308118659,0.1774303128525104,-0.12027887468631125,0.03688530169711382,0.9760588870062953
47.1494298859772,2566.2225604319337,-16.676923940780313,-6.097286985156009e-11,20.837721428571427,740.6363786102352,2.1749647509428884,3.4848673865265827,-8.908497495743918,-0.004049772046940614,-0.006142645613467397,0.015827288172548172,0.177418933672266,-0.12029406405870101,0.03697042835072601,0.9760558629271181
47.15943188637728,2566.055791192526,-16.676923940780917,-6.025406569050216e-11,20.837721428571427,740.6519223025595,2.174958709870619,3.4848443742370043,-8.90850797265675,-0.004120287248822338,-0.006120069018263363,0.015818375475005208,0.17740720781950772,-0.1203091372063479,0.03705553361153774,0.9760529091945347
47.169433886777355,2565.889021953118,-16.676923940781514,-5.954344525803314e-11,20.837721428571427,740.667466259029,2.174950974242106,3.4848148843688604,-8.90852139709463,-0.004190769665474912,-0.006097448183411357,0.01580931505302628,0.17739513538354684,-0.12032409402009171,0.03714061670575367,0.976050025834339
47.17943588717744,2565.72225271371,-16.676923940782103,-5.884100855415302e-11,20.837721428571427,740.6830104796481,2.1749415464559902,3.484778916247017,-8.90853776865398,-0.004261219022708986,-0.006074783128300905,0.015800106972324087,0.17738271645503886,-0.12033893439083924,0.03722567685974593,0.9760472128719198
47.18943788757752,2565.555483474302,-16.676923940782686,-5.8148119533626596e-11,20.837721428571427,740.6985549644198,2.1749304289064777,3.484736469216877,-8.908557086906246,-0.00433163504667175,-0.006052073872905606,0.015790751299864503,0.17736995112598258,-0.12035365820956567,0.03731071330006093,0.9760444703322603
47.1994398879776,2565.388714234894,-16.67692394078326,-5.746205028692425e-11,20.837721428571427,740.7140997133472,2.1749176239832813,3.484687542644401,-8.908579351397915,-0.004402017463920134,-0.006029320437759383,0.01578124810386589,0.17735683948971892,-0.12036826536731594,0.03739572525342616,0.9760417982399381
47.209441888377675,2565.221944995486,-16.67692394078383,-5.678552872357562e-11,20.837721428571427,740.7296447264345,2.174903134071556,3.484632135916115,-8.908604561650527,-0.004472366001373282,-0.006006522843997065,0.01577159745379004,0.17734338164093005,-0.12038275575520632,0.03748071194675705,0.9760391966191246
47.21944388877776,2565.055175756078,-16.67692394078439,-5.611582693405107e-11,20.837721428571427,740.7451900036842,2.1748869615518385,3.484570248439132,-8.908632717160682,-0.004542680386355216,-0.0059836811132976606,0.015761799420351205,0.17732957767563817,-0.12039712926442571,0.03756567260716376,0.9760366654935851
47.22944588917784,2564.88840651667,-16.676923940784945,-5.545567282788023e-11,20.837721428571427,740.7607355451007,2.1748691087999843,3.4845018796411598,-8.90866381740005,-0.00461296034656345,-0.00596079526794387,0.015751854075507124,0.17731542769120448,-0.12041138578623713,0.03765060646195799,0.9760342048866781
47.23944788957792,2564.721637277262,-16.676923940785493,-5.4803702450298286e-11,20.837721428571427,740.7762813506872,2.174849578187109,3.4844270289705266,-8.9086978618154,-0.004683205610043308,-0.005937865330782169,0.015741761492463813,0.17730093178632833,-0.12042552521197922,0.03773551273865981,0.9760318148213557
47.249449889977996,2564.554868037854,-16.676923940786033,-5.415991580130523e-11,20.837721428571427,740.7918274204468,2.1748283720795216,3.484345695896183,-8.908734849828582,-0.004753415905281597,-0.005914891325223514,0.015731521745674895,0.17728609006104581,-0.12043954743306752,0.03782039066500446,0.9760294953201625
47.25945189037808,2564.3880987984458,-16.67692394078657,-5.3524312880901076e-11,20.837721428571427,740.8073737543825,2.17480549283867,3.4842578799077306,-8.908774780836579,-0.004823590961101147,-0.0058918732752671135,0.01572113491083609,0.177270902616729,-0.12045345234099604,0.03790523946894913,0.976027246405236
47.26945389077816,2564.2213295590377,-16.6769239407871,-5.2894165779556184e-11,20.837721428571427,740.8229203524988,2.174780942821072,3.484163580515426,-8.908817654211475,-0.004893730506749096,-0.0058688112054868825,0.01571060106489416,0.1772553695560847,-0.12046723982733862,0.03799005837867983,0.976025068098306
47.27945589117824,2564.0545603196297,-16.67692394078762,-5.227083845203537e-11,20.837721428571427,740.8384672147982,2.174754724378261,3.4840627972502025,-8.90886346930051,-0.0049638342718304595,-0.0058457051410142815,0.0156999202860338,0.17723949098315342,-0.12048090978375037,0.03807484662261813,0.9760229604206946
47.289457891578316,2563.8877910802216,-16.676923940788136,-5.1657058807868266e-11,20.837721428571427,740.854014341285,2.1747268398567217,3.483955529663685,-8.908912225426075,-0.005033901986352531,-0.005822555107579939,0.015689092653681055,0.17722326700330826,-0.12049446210196911,0.03815960342942798,0.9760209233933155
47.2994598919784,2563.7210218408136,-16.676923940788647,-5.105009893752524e-11,20.837721428571427,740.8695617319622,2.174697291597828,3.4838417773282004,-8.90896392188572,-0.005103933380714658,-0.005799361131469255,0.015678118248517916,0.17720669772325384,-0.1205078966738168,0.03824432802802254,0.9760189570366741
