time,altitude_true,velocity_true,acceleration_true,pressure_true,accel_true_x,accel_true_y,accel_true_z,gyro_true_x,gyro_true_y,gyro_true_z,mass,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pressure_measured,q_x,q_y,q_z,q_w
0.0,0.0,0.0,0.0,1013.25,-0.00256825196497212,0.0,-9.809999663816603,0.0,0.0,0.0,24.945,-0.08086758562292673,-0.17455157178163339,-10.54095136926468,0.013235711228189919,-0.012416306739598109,0.06896451479639287,1012.99956544695,0.0,0.0001308996935257529,0.0,0.9999999914326351
0.010002000400080016,0.0,-0.04807927626370937,-4.807927626370937,1013.25,-0.0076539267456482785,1.0206271112414743e-05,-14.617925622574496,6.98407970491624e-05,0.02617992568470909,5.235199055960461e-05,24.930278571428573,0.7314565420392494,1.4602544498053232,-12.01038787340656,-0.036570196616507865,-0.0025344204759148777,-0.0008231024877384131,1010.9789826396801,3.491697169592906e-07,0.0002617993193325313,2.618056605024076e-07,0.9999999657304625
0.020004000800160033,0.0,-0.04607871590865029,0.20005603550590753,1013.25,-0.007547625287701829,2.0127710896470877e-05,-9.60994100052981,0.00013969501777068177,0.026179886399114786,0.00010468522365481574,24.915557142857143,0.07578195418934211,0.0503086153117867,-9.143977384831269,-0.07496337616310988,0.038143482511404495,0.009299046253850508,1009.6797508036127,1.0475420145009796e-06,0.0003926987442252848,7.853689112858061e-07,0.9999999228929882
0.03000600120024005,6.060892322531763e-05,0.0060608923225317635,5.213960823118206,1013.2499927190976,-0.004812951695748101,1.9251205704694434e-05,-4.5960366567900275,0.00020956237738198953,0.026179820923202334,0.0001569992244934695,24.900835714285716,2.2144071140736785,2.4951112554255728,-4.332931749198651,0.012824090816338679,-0.08396612745328494,0.003663641016761598,1007.5035065188276,2.0951483457455436e-06,0.0005235978350089013,1.5706393163529514e-06,0.9999998629192159
0.040008001600320066,0.0011445975780001877,0.108398865477487,10.233797315495524,1013.2498625004021,0.0005547475731420421,-2.958363624328348e-06,0.42379695240479315,0.00027944259075914345,0.026179729257089997,0.0002092935184764263,24.886114285714285,1.7385138213239193,-0.6264252894786241,-0.454292690269397,0.051874270842708986,-0.0076891174513926686,0.047749433106616286,1012.0629605807661,3.4920187524621315e-06,0.0006544964584881905,2.617564074431216e-06,0.9999997858076471
0.05001000200040008,0.0037545437352919063,0.2609946157291719,15.259575025168486,1013.2495489696995,0.008560129886053022,-5.7058104686676694e-05,5.449568301788758,0.00034933537243805895,0.026179611400944967,0.0002615676312019924,24.871392857142858,-0.6691944644523011,0.44449336427442365,3.5271608606984137,0.008340755780563362,-0.05320950504234787,0.09677939683856741,1008.170857280897,5.238181864224746e-06,0.0007853944814678698,3.926088019493842e-06,0.9999996915562803
0.0600120024004801,0.008393619870719276,0.463907613542737,20.291299781356514,1013.2489916814615,0.019207850253656733,-0.00015362704669681998,10.481282180227355,0.00041924043661574413,0.026179467354984273,0.0003138210884703377,24.856671428571428,1.443859480922085,-0.18284285568068337,9.187750548421862,0.003167405711833101,0.09250726048269288,0.002542715744499966,1008.244593090034,7.333664897573308e-06,0.0009162917707525529,5.496153621301988e-06,0.9999995801626121
0.07001400280056011,0.015565593601050306,0.7171973730331029,25.328975949036586,1013.2481301188967,0.032502561167463424,-0.00030326608010660804,15.518941909754135,0.0004891574971515409,0.026179297119475607,0.0003660534162879131,24.84195,0.4535139922551701,0.8644504756146636,15.980118859376097,-0.03408055301859253,-0.007073547263838607,-0.037138611303884725,1021.7761255005373,9.778493655179618e-06,0.0010471881931467398,7.327700985967577e-06,0.9999994516236367
0.08001600320064013,0.025774827915780344,1.0209234314730038,30.372605843990097,1013.246903694052,0.0484489093160489,-0.0005165978613565935,20.562548760589202,0.000559086267568376,0.02617910069473806,0.00041826414087186675,24.82722857142857,1.2342013264214018,-0.474737157425172,21.24106841072996,-0.0080984996582054,0.0516711819894585,0.08448927381196826,1005.846688155305,1.2572692525018245e-05,0.001178083615454809,9.420667856536936e-06,0.9999993059358459
0.09001800360072015,0.039526281202373684,1.3751453286593336,35.422189718632985,1013.2452517479766,0.06705153287685012,-0.0008042666979988437,25.61210193694268,0.0006290264610540119,0.026178878081143574,0.00047045278865445625,24.812507142857143,1.2216267634419573,0.9363584851390047,26.05125567134535,0.04178261320240862,-0.030475288836126935,-0.010720268811257346,1012.8234403626204,1.5716284479542343e-05,0.001308977904481014,1.1774989613595219e-05,0.9999991430952296
0.10002000400080016,0.057325507063745895,1.7799225861372214,40.47772574778878,1013.2431135509322,0.08831505878566236,-0.0011769384116022343,30.667598562763185,0.0006989777904623111,0.026178629279117373,0.0005226188862874605,24.797785714285716,-0.5019679440140868,-1.2206783214102885,32.32947530235901,-0.06100437978320366,0.10231222661914241,0.032882039119673634,1008.6736641214902,1.9209291074864422e-05,0.0014398709270294803,1.4390599275891617e-05,0.9999989630972761
0.11002200440088018,0.07967865392655912,2.235314686281323,45.53921001441019,1013.240428302663,0.11224409998376961,-0.0016453001782419394,35.72903366743684,0.0007689399683144993,0.02617835428913905,0.0005747619606465893,24.783064285714286,-0.48458001316141286,0.44444863730974077,35.33906864224825,-0.019648858399453524,0.042608901259781805,0.0617261891440872,1015.9211639819806,2.305173244994207e-05,0.001570762549904205,1.7267427500985342e-05,0.9999987659369712
0.1200240048009602,0.10709246443889786,2.741381051233874,50.606636495255096,1013.2371351327191,0.1388432526426538,-0.002220060346374657,40.79640017144292,0.0008389127068004359,0.026178053111743305,0.0006268815388358905,24.76834285714286,1.2601489484867219,1.8082096959042326,40.392191346071314,-0.048071794488071654,-0.0261856224435772,0.010916581893036782,1007.9703165299366,2.7243627325768667e-05,0.0017016526399090592,2.0405402585912373e-05,0.9999985516087998
0.1300260052010402,0.1400742746558889,3.298181021699103,55.6799970465229,1013.2331731008387,0.16811709336623937,-0.002911948231901073,45.86968887197182,0.0009088957177798973,0.02617772574752106,0.0006789771481921547,24.753621428571428,0.15836244361922502,2.708602233271802,46.06111525939993,0.1614178745953344,0.0348272524886435,-0.02222895546166344,1019.167850321992,3.1784993004569074e-05,0.0018325410638477928,2.3804450467872992e-05,0.9999983201067448
0.14002800560112022,0.17913201301182566,3.905773835593675,60.75928138945723,1013.2284811973803,0.20007017637064417,-0.0037317138902171914,50.94888842851169,0.000978888712783858,0.026177372197120297,0.0007310483162893197,24.7389,0.6920174679025187,0.8419144325618986,51.08200412818659,0.030160175630159484,0.03391095187954279,0.001023695702285856,1018.0346787513546,3.667584536900037e-05,0.001963427688524041,2.7464494724940064e-05,0.9999980714242883
0.15003000600120026,0.22477419907735452,4.564218606552887,65.8444770959212,1013.2229983438141,0.23470703064141993,-0.004690127865056468,56.03398534840966,0.001048891403015785,0.026176992461246808,0.0007830945709428733,24.72417857142857,0.1632780703604378,-0.6886106879871687,55.96726638447431,0.06982828638909805,-0.03550730747968005,0.09780009744424885,1023.6427350372908,4.191619888135758e-05,0.002094312380741334,3.138545657678807e-05,0.999997805554411
0.16003200640128026,0.2775099421002785,5.2735743022924,70.93556957395127,1013.2166633932734,0.2720321570682781,-0.0057979809139251165,61.12496397241388,0.001118903499352925,0.0261765865406654,0.0008351154402142468,24.709457142857143,2.146315972604075,0.9726083738946882,59.973187393409546,0.029077329969025543,0.04708537581881056,-0.06360656396408805,1017.3903309220013,4.7506066582784434e-05,0.0022251950073031083,3.556725488544289e-05,0.9999975224895927
0.17003400680136027,0.33784893932853216,6.033899722825363,76.03254205329628,1013.2094151311554,0.3120500255573136,-0.007066083709933629,66.22180646020317,0.001188924712347616,0.026176154436200503,0.0008871104524152157,24.694735714285713,-0.33984051886280087,0.3002534579086877,67.5801648833593,-0.04548686575109246,0.05684519287895926,-0.006958818088781776,1012.3892007501537,5.344546009248926e-05,0.0023560754350127233,4.000980615605238e-05,0.9999972222218134
0.1800360072014403,0.4063014741138806,6.845253478534843,81.13537557094804,1013.2011922757836,0.3547650721207471,-0.008505266519828296,71.32449277590999,0.001258954752228589,0.026175696148737142,0.0009390791361122949,24.680014285714286,1.0702397768756293,1.323772920799663,72.17307834825237,-0.017116111411215364,0.05459181333815537,0.07439104993353036,1004.6093530256667,5.973438960696582e-05,0.002486953530673473,4.471302453767756e-05,0.9999969047425519
0.19003800760152031,0.48337841379489604,7.707693968101541,86.24404895666974,1013.1919334791286,0.4001816959442279,-0.010126378858027541,76.43300067364403,0.0013289933289022929,0.026175211679221832,0.0009910210201311271,24.66529285714286,-1.1051906795299666,-0.2582214198780318,78.62684838492753,0.035536504494528165,0.11498750799425372,4.274571056140687e-05,1014.819058663538,6.63728638992194e-05,0.0026178291610886107,4.967682182410471e-05,0.9999965700427875
0.20004000800160032,0.5695912073577644,8.621279356286836,91.35853881852952,1013.1815773275805,0.44830425643174776,-0.01194028911646905,81.5473056830229,0.0013990401519541852,0.02617470102866331,0.001042935633560877,24.65057142857143,1.0842007314251565,0.4838580605747085,80.75176008528474,0.02857665798748176,0.005163516652736745,0.030908885515602467,1008.8304558007352,7.336089031799778e-05,0.002748702193061364,5.4901107454678024e-05,0.9999962181129998
0.21004200840168036,0.6654518828734772,9.586067551571286,96.478819528445,1013.1700623427876,0.4991370702282329,-0.01395788417007489,86.66738109471616,0.0014690949306501082,0.026174164198134054,0.0010948225057586178,24.63585,1.6643096382089173,1.2373464393888758,88.60445720913016,-0.021502338314890478,0.06044885764448122,0.0148898775910821,1010.4532286852897,8.069847478702758e-05,0.002879572493394964,6.038578851515309e-05,0.9999958489431683
0.22004400880176037,0.7714730447099648,10.602116183648754,101.60486320774663,1013.157326982544,0.5526844082198977,-0.01619006895764363,91.79319794601065,0.001539157373937571,0.026173601188770282,0.001146681166353712,24.62112857142857,1.210963020154332,0.5900001753700641,93.84524979444964,0.06829751251659841,0.021261455870657694,-0.018727240140641466,1014.3251153331795,8.838562180425562e-05,0.0030104399288926704,6.61307697385711e-05,0.9999954625227745
0.23004600920184037,0.8881678705177289,11.669482580776414,106.73663971276605,1013.1433096417448,0.608950492512456,-0.01864776603797975,96.92472500640302,0.0016092271904471227,0.026173012001773712,0.0011985111452522067,24.606407142857144,1.0518891832312893,-0.1237472889510377,96.87143886165418,0.03626733871786047,0.0004603694497497852,0.0762202646501025,1012.1229125746333,9.642233444109532e-05,0.003141304366357798,7.213595350615364e-05,0.9999950588408003
0.2400480096019204,1.0160501079875388,12.788223746980986,111.87411662045722,1013.1279486533921,0.6679394933873023,-0.021341915121073033,102.06192876322748,0.0016793040884936588,0.026172396638411196,0.0012503119726411794,24.591685714285713,-0.9426113228162841,-1.0799394577731363,101.16160163055984,0.015186198787326265,0.021883882049475594,0.002258036391214392,1028.1043768119916,0.00010480861434167842,0.003272165672593748,7.840123984821826e-05,0.9999946378857294
0.2500500100020004,1.1556340713787543,13.958396339121553,117.01725921405658,1013.1111822896623,0.729655526235792,-0.024283472574142255,107.20477340732506,0.001749387776077818,0.026171755100017763,0.0013020831789931767,24.576964285714286,1.6355181148850486,0.7111593306636317,107.90983404105846,0.0641148600048142,0.01051044898302983,0.05936881563022212,1017.0138702257669,0.00011354446172211193,0.0034030237144040474,8.492652644511483e-05,0.9999941996455477
0.2600520104020804,1.3074346378168489,15.180056643809465,122.16603046879112,1013.0929487630387,0.7941026484717657,-0.027483410902360315,112.35322081876306,0.0018194779608872896,0.02617108738799414,0.001353824295070513,24.562242857142856,1.9907482212373653,-1.0071621506241892,113.6929283429358,0.14207723540169892,0.08514115748785965,0.004791506227407566,1011.8436464133669,0.00012262987536974007,0.0035338783585923744,9.171170862818237e-05,0.9999937441077433
0.27005401080216046,1.4719672433587074,16.45326055418586,127.32039103763961,1013.0731862274915,0.8612848564224733,-0.03095271820407976,117.50723055261027,0.0018895743502982283,0.02617039350381186,0.00140553485192973,24.54752142857143,0.6674961218293889,1.517790217797976,118.87191006742374,0.016689205961848204,0.002286181271959506,-0.05444881384697885,1009.9009079118881,0.00013206485264241166,0.003664729471962607,9.87566793807268e-05,0.9999932712593071
0.28005601120224044,1.648690967312349,17.672372395364157,121.91118411782978,1013.0519597255777,0.850974564513906,-0.03171248368123438,112.09794965666634,0.0019596766513765656,0.026169673449010156,0.001457214380925871,24.5328,0.22889947347038814,2.171846517440757,110.61072152116778,0.08239547986568689,0.03062278059020724,0.03725813865345774,1017.7082733708543,0.00014184938946775255,0.0037955769213188577,0.00010606132933901911,0.9999927810867334
0.2900580116023205,1.8376131506444005,18.892218333205143,121.98459378409858,1013.0292684501137,0.8808863339164468,-0.033997015363393945,112.17112986012576,0.002029784570879407,0.026168927225199617,0.0015088624137169363,24.51807857142857,0.7403832979574648,0.9943942478828854,114.4308145505079,0.10953607145134656,0.05912759777560047,0.047560903292380406,1020.2965817350221,0.00015198348034244338,0.003926420573465521,0.00011362554679331445,0.9999922735760198
0.3000600120024005,2.038741102157042,20.112795151264137,122.05768180589936,1013.0051116029858,0.9108330393009576,-0.03636219351978844,112.24398038097114,0.002099897815256426,0.0261681548340612,0.0015604784822681776,24.503357142857144,2.150194447892171,0.9903118564331042,109.52061423236832,0.0035726903314234407,0.07808179048772923,-0.026572155389843217,1006.2624757717671,0.00016246711833150257,0.004057260295207313,0.00012144921768889165,0.9999917487126682
0.3100620124024805,2.252082098358325,21.334099620128338,122.13044688642007,1012.9794883951771,0.9408143878025528,-0.03880812464048878,112.31649990532239,0.0021700160906512147,0.02616735627734915,0.001612062118856515,24.488635714285714,2.316276908184694,1.4325367681816799,112.33463645612316,-0.024455100850934566,0.0921696640854896,0.030517821417374656,1005.6439703858067,0.00017330029506757474,0.004188095953349329,0.00012953222562711356,0.999991206481685
0.3200640128025605,2.4776433833325746,22.55612849742494,122.20288772966008,1012.9523980467914,0.9708300852683357,-0.04133491338670361,112.3886871201121,0.002240139102902717,0.026166531556889416,0.0016636128560748606,24.473914285714287,-0.008639239397233989,1.6725981741166076,112.8349581284513,0.02610369072478757,0.027295379557084755,0.0014107157482216234,1011.3441995834036,0.00018448300075022417,0.004318927414697087,0.0001378744518665079,0.9999906468675817
0.33006601320264056,2.71543216861087,23.778878527829548,122.27500304046075,1012.9238397870769,1.0008798362598292,-0.043942662581862524,112.46054071311688,0.0023102665575465836,0.026165680674581943,0.0017151302268364648,24.459192857142856,2.0651910206121995,0.348518194431818,114.71436668713241,0.07892528148876082,-0.014337777929722255,-0.062187638725453395,1013.156306321212,0.00019601522414523396,0.004449754546056585,0.00014647577532386899,0.9999900698543757
0.34006801360272054,2.965455633041619,25.002346443074906,122.34679152453597,1012.8938128544547,1.0309633440554438,-0.04663147320273255,112.53205937298844,0.0023803981598166115,0.02616480363240228,0.0017666137643793382,24.44447142857143,0.846355027215153,0.6513044049961614,112.98021963879508,-0.04432369010812901,-0.03796609462020116,-0.02410939458665422,1011.1692523301748,0.0002078969525839099,0.004580577214234353,0.00015533607257537963,0.9999894754255898
0.3500700140028006,3.2277209226612182,26.226528961959936,122.41825188850301,1012.8623164965385,1.0610803106529956,-0.04940144437056887,112.60324178928501,0.002450533614646096,0.0261639004324006,0.0018180630022704984,24.42975,1.686161531737118,1.42620532447663,111.97923220573765,0.024508287492856023,0.010067613298491582,0.00801510675932125,1008.4421218100831,0.00022012817196239025,0.004711395286037516,0.00016445521785775404,0.9999888635642539
0.3600720144028806,3.502235150564809,27.451422790359068,122.48938283991313,1012.8293499701639,1.0912304367722714,-0.05225267334230007,112.67408665250277,0.0025206726266692897,0.02616297107670281,0.0018694774744104,24.41502857142857,2.7195364169855547,1.7612178661300883,113.66582784253391,-0.017840355493539083,-0.0032301100694375993,0.12971097038556895,1017.6856128124084,0.00023270886674096078,0.00484220862827385,0.00017383308306940132,0.9999882342529051
0.3700740148029606,3.789005396777128,28.677024621231894,122.5601830872826,1012.7949125414098,1.1214134218576362,-0.05518525550174852,112.74459265410735,0.0025908149002228566,0.026162015567514487,0.0019208567150372615,24.400307142857145,2.891963978418312,0.4749725894180494,114.25831615673378,-0.011062876867758224,0.044973350449582214,0.07103437186630275,1022.8905552528469,0.000245639019943375,0.004973017107751853,0.00018346953777160946,0.9999875874735878
0.38007601520304063,4.0880387081234595,29.90333113463313,122.63065134012369,1012.7590034856248,1.151628964080692,-0.058199284350886664,112.8147584865657,0.002660960139347181,0.026161033907116247,0.001972200258731372,24.385585714285714,1.9735404598396002,0.7331607707295912,112.68257811353394,-0.10516209472882145,-0.0028006908490275026,-0.07685775400691769,1010.6895508535418,0.0002589186131561798,0.005103820591280801,0.0001933644491897498,0.9999869232078555
0.39007801560312066,4.399342098100688,31.130338997722887,122.70078630897578,1012.7216220874506,1.181876760342979,-0.061294851501129344,112.88458284337757,0.0027311080477879124,0.02616002609786989,0.002023507640419468,24.370864285714287,2.6004464665849634,0.926367915723505,114.18582246389235,0.06830984551430559,0.037348910447838946,0.06992363217326795,1006.9780480342009,0.0002725476265280467,0.005234618945670822,0.0002035176822145023,0.99998624143677
0.40008001600320064,4.722922546748461,32.358044864777256,122.77058670543649,1012.682767640846,1.2121565062787247,-0.06447204666466334,112.95406441910764,0.002801258328997353,0.026158992142216248,0.002074778395379049,24.356142857142856,1.6737753030626692,0.5991660094207785,113.14952844917265,0.013172366182012472,0.0706348663451629,0.048411033994791616,1013.1281019561013,0.00028652603876910853,0.00536541203773297,0.0002139290994031013,0.9999855421409026
0.4100820164032807,5.058787000520453,33.58644537719918,122.84005124219303,1012.6424394491115,1.2424678962576408,-0.06773095764581408,113.0232019094174,0.002871410686135886,0.026157932042676278,0.0021260120592427054,24.34142142857143,1.3259724287273142,3.240564523029236,113.61361679745924,0.025946720218685305,0.06539764783557417,0.08697619754431994,1008.9047949976692,0.00030085382715030107,0.005496199734279292,0.00022459856098060182,0.9999848253003354
0.4200840168033607,5.40694237215575,34.81553716352972,122.90917863305366,1012.6006368249144,1.272810623387765,-0.07107167033245053,113.09199401109723,0.002941564822073446,0.02615684580185358,0.0021772081680024756,24.3267,1.71801216967391,0.6112883792453616,113.5857004867711,0.0484414788930725,0.1138562353106557,0.018715688254999772,1017.3355088912928,0.00031553096750271077,0.005626981902122907,0.00023552592484116637,0.9999840908946604
0.4300860172034407,5.7673955405503445,36.04531683945951,122.97796759297896,1012.5573590903098,1.3031843795183513,-0.07449426868742869,113.16043942209862,0.0030117204393909805,0.02615573342243292,0.0022283662580141464,24.311978571428572,1.6736135454710432,1.1156464141295066,114.74466961603886,0.04485126577366144,0.03264942631295326,-0.0856194038056967,1020.3063888915251,0.0003305574342169278,0.005757758408078087,0.0002467110465493727,0.9999833389029822
0.44008801760352073,6.140153350628751,37.27578100784065,123.04641683811369,1012.512605576767,1.3335888552428081,-0.07799883474007414,113.22853684156652,0.003081877240381896,0.02615459490718289,0.002279485866001576,24.29725714285714,2.599102975891681,-1.1915708856205085,114.046191535009,0.08726368642526915,0.048810182106992214,0.07068895948693875,1013.3771256185796,0.0003459332002424043,0.005888529118960332,0.0002581537793415413,0.9999825693039166
0.45009001800360077,6.525222613215739,38.50692625869883,123.11452508581826,1012.466375625193,1.3640237399016795,-0.08158544857770456,113.29628496987175,0.0031520349270534732,0.026153430258955626,0.0023305665290609926,24.282535714285714,2.9452547010691745,0.09803444347111068,112.46410154809098,-0.05779974676159323,0.11649687750075903,0.04361818916068411,1012.3342367447365,0.0003616582370868183,0.006019293901586461,0.00026985397412708414,0.999981782075593
0.46009201840368075,6.922610104908197,39.738749169245835,123.18229105470056,1012.4186685859551,1.3944887215856785,-0.08525418833719217,113.36368250864331,0.0032221932011284515,0.026152239480688816,0.0023816077846654134,24.267814285714287,0.8039570330684024,1.5320653891408647,113.97995212066331,0.09671440464409943,0.012246818172924955,0.03339252442122118,1016.2252173024109,0.00037773251481544324,0.0061500526227746925,0.0002818114794898738,0.9999809771956536
0.4700940188037608,7.332322567947121,40.971246303892315,123.24971346464787,1012.3694838189036,1.4249834871387648,-0.08900513019656764,113.43072816080127,0.003292351764046419,0.02615102257540504,0.002432609170668748,24.253092857142857,1.5451649663947964,0.4922846291777508,113.94393720206617,0.04371302092762346,0.08828359310852806,0.054708447585635575,1008.629380344099,0.0003941560020505234,0.006280805149344738,0.00029402614168963276,0.9999801546412559
0.4800960192038408,7.75436671008973,42.2044142142609,123.3167910368587,1012.3188206933985,1.455507722161272,-0.09283834836666488,113.49742063058926,0.0033625103169652886,0.026149779546214478,0.0024835702253104015,24.23837142857143,1.7596652169427234,-0.028778172081825037,112.97351075814898,-0.07426732143100817,0.05876070084992657,0.012816920474884265,1018.9742647074405,0.00041092866597065375,0.006411551348117891,0.00030649780466334364,0.9999793143890716
0.4900980196039208,8.188749204481727,43.43824943919965,123.38352249387492,1012.2666785883282,1.4860611110130788,-0.0967539150828083,113.5637586236074,0.0034326685607628054,0.02614851039631304,0.002534490487219285,24.22365,1.8795693188399034,1.1483755277438656,114.844689946,-0.01428808664807743,0.009258099506970163,-0.0055056674989918675,1008.9740226409157,0.00042805047231016664,0.006542291085917118,0.00031922631002667955,0.9999784564152886
0.5001000200040008,8.635476689529686,44.67274850479579,123.44990655961385,1012.2130568921375,1.5166433368168335,-0.10075190059654252,113.62974084684514,0.0035028261960380644,0.02614721512898557,0.002585369495418299,24.208928571428572,4.094319722521754,-0.8116728561932789,113.79896698085103,0.006174519648315056,0.011562698245462676,-0.016878987957199373,1017.0571820413425,0.00044552138535852335,0.00667302422956716,0.0003322114970754552,0.9999775806956115
0.5101020204040808,9.094555768773583,45.9079079243898,123.51594195940052,1012.157955002846,1.5472540814612203,-0.10483237316740537,113.69536600871429,0.0035729829231130167,0.026145893747606234,0.0026362067893285985,24.19420714285714,0.3213316002049722,2.0131960161200206,114.3299289925023,-0.025118987473716783,0.05477876702182201,0.020873817233122233,1017.1531222892818,0.00046334136795971167,0.006803750645894629,0.0003454532027870983,0.9999766872052619
0.5201040208041608,9.565993010759481,47.143724198589794,123.5816274199999,1012.1013723280744,1.5778930256042771,-0.1089953990547446,113.76063281908208,0.0036431384420338698,0.02614454625563899,0.002687001908773851,24.179485714285715,2.4218644498780466,0.30080204657614446,114.62982765365268,-0.09795497822937733,-0.01543486881899991,0.12901183599401417,1001.3117936501856,0.00048151038151164865,0.006934470201728112,0.0003589512618221417,0.9999757759189798
